"Date","Time","Open","High","Low","Close","Up","Down"
01/02/2007,13:20,660.250,661.250,658.250,659.000,843,962
01/03/2007,13:20,658.000,658.250,641.000,641.250,32946,44581
01/04/2007,13:20,638.750,643.250,631.250,633.250,39852,44855
01/05/2007,13:20,634.500,639.500,629.750,639.000,34341,29728
01/08/2007,13:20,639.750,640.500,632.000,633.750,28424,27925
01/09/2007,13:20,631.750,632.000,624.750,625.000,39553,49198
01/10/2007,13:20,624.500,634.250,623.250,632.000,39691,39834
01/11/2007,13:20,635.000,651.000,635.000,651.000,44677,36582
01/12/2007,13:20,646.750,667.250,645.000,667.250,5280,2090
01/16/2007,13:20,683.750,687.250,673.750,675.250,51998,50873
01/17/2007,13:20,675.000,691.250,674.750,679.000,43289,42561
01/18/2007,13:20,684.750,688.750,676.000,683.250,37497,38991
01/19/2007,13:20,682.750,685.250,676.500,677.750,32067,31661
01/22/2007,13:20,671.500,680.000,671.000,674.750,27327,29364
01/23/2007,13:20,677.250,681.500,675.750,680.000,27257,26925
01/24/2007,13:20,681.000,681.750,668.000,672.000,27557,30582
01/25/2007,13:20,674.000,678.250,669.500,678.000,31156,29676
01/26/2007,13:20,677.750,678.750,672.750,676.500,23007,22539
01/29/2007,13:20,677.500,678.250,666.750,670.500,27591,31645
01/30/2007,13:20,671.000,676.500,666.750,675.250,32242,26924
01/31/2007,13:20,675.750,680.000,673.250,675.250,22194,25919
02/01/2007,13:20,676.000,679.250,667.250,668.500,28123,34364
02/02/2007,13:20,667.250,676.500,665.250,673.000,28631,26250
02/05/2007,13:20,677.250,677.500,668.500,672.750,16839,18469
02/06/2007,13:20,671.750,674.000,667.000,667.500,18860,24249
02/07/2007,13:20,668.000,670.500,662.250,663.000,28087,37928
02/08/2007,13:20,665.250,672.000,663.500,670.750,30613,28277
02/09/2007,13:20,671.750,680.250,668.000,676.750,34017,34527
02/12/2007,13:20,679.000,680.250,673.750,675.000,18879,20351
02/13/2007,13:20,674.500,682.500,674.000,681.750,26503,20466
02/14/2007,13:20,684.000,684.500,676.000,679.500,23190,26401
02/15/2007,13:20,681.750,683.500,675.500,678.500,23991,27208
02/16/2007,13:20,678.500,688.500,676.500,687.500,31652,23528
02/20/2007,13:20,688.250,690.750,684.750,686.750,22278,22272
02/21/2007,13:20,687.500,699.000,684.000,697.000,20527,17112
02/22/2007,13:20,697.250,706.000,696.250,704.750,13918,11796
02/23/2007,13:20,703.250,705.250,698.750,700.250,7699,8267
02/26/2007,13:20,700.500,708.000,696.000,696.000,5653,6439
02/27/2007,13:20,695.750,696.500,676.500,682.500,5640,7465
02/28/2007,13:20,680.250,694.000,679.250,693.500,33020,27067
03/01/2007,13:20,696.000,697.250,674.250,685.500,44080,54409
03/02/2007,13:20,683.250,687.500,676.000,678.000,33221,36452
03/05/2007,13:20,674.000,685.000,670.000,684.750,38054,37303
03/06/2007,13:20,685.000,688.000,678.750,678.750,27392,33296
03/07/2007,13:20,679.250,685.250,676.500,681.250,32259,26967
03/08/2007,13:20,680.750,687.000,678.250,679.500,29713,31654
03/09/2007,13:20,679.250,681.250,673.750,674.750,27982,27195
03/12/2007,13:20,674.000,676.000,664.500,666.500,34003,39107
03/13/2007,13:20,666.000,670.000,659.500,664.250,36553,43476
03/14/2007,13:20,663.500,664.250,653.750,662.000,39529,40592
03/15/2007,13:20,665.500,666.250,654.750,655.000,24535,31516
03/16/2007,13:20,654.750,663.000,649.750,656.750,42420,44243
03/19/2007,13:20,661.000,661.000,650.750,655.250,30018,34775
03/20/2007,13:20,655.500,663.500,652.500,662.750,32737,31505
03/21/2007,13:20,665.750,669.000,661.250,667.000,32164,30514
03/22/2007,13:20,666.500,668.000,663.500,666.750,19075,18258
03/23/2007,13:20,667.500,670.000,660.000,661.250,24419,27767
03/26/2007,13:20,658.000,659.750,642.500,649.500,29102,38756
03/27/2007,13:20,649.000,651.500,645.500,650.000,26091,24578
03/28/2007,13:20,651.250,653.750,642.000,646.250,31206,32083
03/29/2007,13:20,647.000,655.500,642.500,652.250,31052,30543
03/30/2007,13:20,651.000,655.250,632.000,632.000,1252,3108
04/02/2007,13:20,612.000,616.000,612.000,612.500,8839,22116
04/03/2007,13:20,614.500,616.750,600.500,604.250,37752,42098
04/04/2007,13:20,606.000,621.250,605.750,617.250,33232,32855
04/05/2007,13:20,618.000,625.000,614.750,623.750,20279,20968
04/09/2007,13:20,642.250,642.250,618.250,621.250,28552,32909
04/10/2007,13:20,622.500,631.750,614.750,626.250,30441,28923
04/11/2007,13:20,629.000,630.000,616.500,617.500,27305,30873
04/12/2007,13:20,616.250,619.000,606.500,616.000,34919,37227
04/13/2007,13:20,619.750,627.250,612.500,626.500,26791,24031
04/16/2007,13:20,619.500,626.500,618.250,622.000,9668,10282
04/17/2007,13:20,626.250,627.250,609.750,610.500,9731,12589
04/18/2007,13:20,611.000,624.000,608.500,621.750,11707,10687
04/19/2007,13:20,621.500,630.500,619.000,628.750,10435,8598
04/20/2007,13:20,632.250,633.500,616.000,617.500,8015,9390
04/23/2007,13:20,614.750,616.000,606.750,609.250,3857,6195
04/24/2007,13:20,611.000,619.250,609.500,618.250,6534,4513
04/25/2007,13:20,621.000,638.000,619.750,629.000,6044,5326
04/26/2007,13:20,631.750,636.250,617.000,623.250,3017,3976
04/27/2007,13:20,621.750,623.000,614.750,620.500,3324,3105
04/30/2007,13:20,612.750,620.250,610.500,615.250,24083,20780
05/01/2007,13:20,619.000,626.250,612.000,625.500,33591,31164
05/02/2007,13:20,627.250,631.750,622.500,629.750,28854,28203
05/03/2007,13:20,628.750,644.750,628.500,637.250,40266,39374
05/04/2007,13:20,637.250,641.000,633.750,638.500,26959,26844
05/07/2007,13:20,646.000,648.250,624.750,627.250,35126,38495
05/08/2007,13:20,618.000,618.750,610.500,611.500,35610,35509
05/09/2007,13:20,613.500,616.000,608.250,613.750,21919,22698
05/10/2007,13:20,616.250,616.750,602.000,602.250,20760,28315
05/11/2007,13:20,601.250,618.250,600.000,618.000,31685,26794
05/14/2007,13:20,616.750,620.250,610.750,611.000,20290,23444
05/15/2007,13:20,606.500,622.500,603.250,619.000,30501,27940
05/16/2007,13:20,619.250,625.750,616.500,624.500,27355,24156
05/17/2007,13:20,625.750,626.750,619.250,621.500,22737,22405
05/18/2007,13:20,625.000,629.250,618.250,618.500,16943,21661
05/21/2007,13:20,616.750,630.750,616.750,628.750,25070,21240
05/22/2007,13:20,625.000,628.500,615.750,617.750,27766,30435
05/23/2007,13:20,617.000,622.750,615.250,616.750,19079,20561
05/24/2007,13:20,618.500,626.250,618.250,624.250,27901,22335
05/25/2007,13:20,623.000,627.750,618.750,623.500,24675,22674
05/29/2007,13:20,622.750,622.750,611.250,613.250,21730,27097
05/30/2007,13:20,614.500,632.750,613.250,629.750,46542,30876
05/31/2007,13:20,630.500,643.750,628.500,637.750,37870,36519
06/01/2007,13:20,641.000,643.000,633.500,634.500,24118,25969
06/04/2007,13:20,634.750,638.000,631.250,632.250,16558,17478
06/05/2007,13:20,632.750,638.000,625.000,628.000,29902,31972
06/06/2007,13:20,629.500,632.000,619.250,622.750,23072,26722
06/07/2007,13:20,625.000,634.500,620.000,633.750,27430,23821
06/08/2007,13:20,635.250,636.000,624.500,630.250,22560,24835
06/11/2007,13:20,643.250,648.750,637.500,643.750,32345,31446
06/12/2007,13:20,640.500,645.250,635.500,641.500,26033,27772
06/13/2007,13:20,642.250,654.500,637.500,653.000,37913,31084
06/14/2007,13:20,652.500,662.000,650.500,658.500,27655,27280
06/15/2007,13:20,658.000,671.500,657.750,666.750,20422,19036
06/18/2007,13:20,672.250,676.750,662.000,663.000,16827,17717
06/19/2007,13:20,662.500,662.500,644.000,644.000,19112,23448
06/20/2007,13:20,641.250,649.000,636.000,641.500,18061,18753
06/21/2007,13:20,648.500,650.000,630.500,633.500,17278,16594
06/22/2007,13:20,632.000,633.750,614.000,615.000,27427,28173
06/25/2007,13:20,611.500,614.000,605.000,605.750,11294,9407
06/26/2007,13:20,607.000,611.750,604.000,605.250,8333,6005
06/27/2007,13:20,604.500,607.000,588.750,592.750,5996,7412
06/28/2007,13:20,592.750,594.250,586.000,586.500,4172,4686
06/29/2007,13:20,587.250,595.000,571.000,582.750,21718,20536
07/02/2007,13:20,583.500,585.250,572.250,577.250,10322,12704
07/03/2007,13:20,576.750,577.250,564.000,565.500,13813,17276
07/05/2007,13:20,570.750,574.000,567.250,569.500,6358,5846
07/06/2007,13:20,570.250,580.250,570.000,579.000,9530,10323
07/09/2007,13:20,577.750,578.750,570.000,576.500,8893,8680
07/10/2007,13:20,574.250,585.500,571.750,583.000,12210,10916
07/11/2007,13:20,582.250,584.250,579.000,581.000,6800,8097
07/12/2007,13:20,579.750,589.500,575.000,588.250,8619,9999
07/13/2007,13:20,589.500,594.500,584.250,592.750,9681,7814
07/16/2007,13:20,578.500,580.250,572.250,572.250,2439,5193
07/17/2007,13:20,567.750,572.000,555.000,560.500,15389,16033
07/18/2007,13:20,562.000,565.750,559.000,564.500,7660,6358
07/19/2007,13:20,566.500,567.000,553.750,558.500,8705,10787
07/20/2007,13:20,560.250,565.000,552.750,555.250,6543,7758
07/23/2007,13:20,549.750,552.000,546.000,547.500,6418,7553
07/24/2007,13:20,550.750,554.000,547.000,548.750,6492,8756
07/25/2007,13:20,549.250,554.000,548.250,549.500,5375,6051
07/26/2007,13:20,549.250,563.500,549.000,555.250,11561,12994
07/27/2007,13:20,555.000,559.750,552.500,559.500,6662,4937
07/30/2007,13:20,560.750,562.250,551.000,562.250,6019,6567
07/31/2007,13:20,563.500,564.000,559.000,563.250,6257,6164
08/01/2007,13:20,563.750,565.500,554.250,556.250,6731,7685
08/02/2007,13:20,562.750,565.500,559.750,561.750,5468,5689
08/03/2007,13:20,562.750,567.500,559.500,564.000,4932,5116
08/06/2007,13:20,557.750,564.500,554.000,562.500,7145,7438
08/07/2007,13:20,562.250,573.250,561.000,572.750,9619,5777
08/08/2007,13:20,573.000,580.250,570.750,578.000,9394,9277
08/09/2007,13:20,576.250,580.000,568.250,569.000,9249,10895
08/10/2007,13:20,567.500,574.500,562.250,570.250,8693,8170
08/13/2007,13:20,577.000,577.250,568.000,568.250,6815,6486
08/14/2007,13:20,566.750,572.500,561.750,564.750,6006,7741
08/15/2007,13:20,564.000,571.000,561.750,565.750,6140,6728
08/16/2007,13:20,562.750,563.750,547.000,559.000,11421,12549
08/17/2007,13:20,558.750,567.000,554.750,566.500,7027,4370
08/20/2007,13:20,564.750,570.000,562.500,569.750,4731,3523
08/21/2007,13:20,568.500,578.250,567.500,576.000,8361,5539
08/22/2007,13:20,575.500,585.500,574.750,584.500,9339,5216
08/23/2007,13:20,584.000,590.500,581.500,583.250,2824,2531
08/24/2007,13:20,581.250,583.000,578.500,578.750,3692,2972
08/27/2007,13:20,572.500,574.500,568.750,573.250,3805,2603
08/28/2007,13:20,570.750,574.000,562.750,564.750,4686,4356
08/29/2007,13:20,562.750,567.000,559.250,560.000,2386,3836
08/30/2007,13:20,559.500,568.500,553.500,559.500,3229,3190
08/31/2007,13:20,558.500,567.250,558.000,561.500,18561,24154
09/04/2007,13:20,562.250,577.750,562.000,574.250,43411,34525
09/05/2007,13:20,575.250,578.500,565.500,566.500,37779,41884
09/06/2007,13:20,565.500,568.500,557.750,559.750,24464,28765
09/07/2007,13:20,558.750,569.750,556.000,568.500,32733,26969
09/10/2007,13:20,573.250,573.250,563.000,566.500,20058,19649
09/11/2007,13:20,563.750,567.500,559.000,561.000,20039,24758
09/12/2007,13:20,560.500,579.250,558.750,577.250,61434,58941
09/13/2007,13:20,576.250,579.250,564.250,568.000,33558,38745
09/14/2007,13:20,568.250,574.750,566.000,568.750,23460,22087
09/17/2007,13:20,569.750,574.750,569.500,572.500,22320,19519
09/18/2007,13:20,571.500,574.750,564.750,572.250,25781,26669
09/19/2007,13:20,572.500,579.250,567.500,579.250,30523,23347
09/20/2007,13:20,578.750,596.000,578.000,589.250,55493,40610
09/21/2007,13:20,590.250,597.500,588.250,597.500,29252,23279
09/24/2007,13:20,599.250,601.000,591.000,593.500,37206,39018
09/25/2007,13:20,591.750,596.000,591.250,592.000,28252,28127
09/26/2007,13:20,590.250,596.500,588.750,596.250,31187,23402
09/27/2007,13:20,596.000,610.000,595.500,607.000,48649,38236
09/28/2007,13:20,605.250,608.000,590.500,593.250,79840,96762
10/01/2007,13:20,594.250,597.000,588.500,589.500,25917,28480
10/02/2007,13:20,588.500,588.500,569.250,569.250,30933,46868
10/03/2007,13:20,566.500,572.000,562.750,565.250,46804,50072
10/04/2007,13:20,569.750,569.750,561.500,563.000,25880,29789
10/05/2007,13:20,562.500,564.250,560.000,561.750,20193,23995
10/08/2007,13:20,560.500,561.000,555.500,560.250,20484,24395
10/09/2007,13:20,559.250,569.250,558.750,563.000,35861,29922
10/10/2007,13:20,565.500,569.000,563.750,567.750,17803,17520
10/11/2007,13:20,568.250,570.250,561.750,564.750,27274,27007
10/12/2007,13:20,562.500,578.500,561.250,571.500,41570,38532
10/15/2007,13:20,571.750,583.000,571.250,583.000,35867,28492
10/16/2007,13:20,582.000,582.500,575.250,580.250,27162,25762
10/17/2007,13:20,581.000,581.250,576.250,578.250,22647,27659
10/18/2007,13:20,578.250,588.000,578.000,587.750,30141,24789
10/19/2007,13:20,587.500,591.750,584.250,590.250,28360,20895
10/22/2007,13:20,587.750,587.750,579.500,584.750,26602,27543
10/23/2007,13:20,585.000,589.250,580.000,581.000,24314,28785
10/24/2007,13:20,580.750,583.000,576.250,577.000,23855,26567
10/25/2007,13:20,577.000,588.000,577.000,587.500,27837,22214
10/26/2007,13:20,585.750,595.000,585.500,593.250,34486,27824
10/29/2007,13:20,595.500,599.500,592.750,596.750,33908,29054
10/30/2007,13:20,595.750,596.000,589.250,590.750,25914,29723
10/31/2007,13:20,589.500,600.500,588.500,596.250,33493,30595
11/01/2007,13:20,598.000,600.000,587.000,589.250,28505,31090
11/02/2007,13:20,590.500,601.250,589.000,597.750,34627,29071
11/05/2007,13:20,595.000,598.250,592.500,595.250,25968,21168
11/06/2007,13:20,595.250,608.250,595.250,606.750,42142,36635
11/07/2007,13:20,606.000,613.500,602.750,605.000,37158,39337
11/08/2007,13:20,604.000,610.500,603.000,609.750,30025,24679
11/09/2007,13:20,609.000,610.000,601.000,607.250,34901,36969
11/12/2007,13:20,604.750,605.500,598.250,599.500,25037,25797
11/13/2007,13:20,597.500,602.500,594.500,595.000,24276,28923
11/14/2007,13:20,595.750,605.500,595.500,603.500,33050,26064
11/15/2007,13:20,603.250,604.000,594.750,595.250,28245,32722
11/16/2007,13:20,597.500,602.000,594.750,600.000,24810,22262
11/19/2007,13:20,602.500,605.500,597.000,598.250,18869,20024
11/20/2007,13:20,596.750,606.750,594.500,601.500,25043,21173
11/21/2007,13:20,602.250,603.500,598.000,602.500,12390,11143
11/23/2007,13:20,601.750,610.250,601.750,609.750,13732,9960
11/26/2007,13:20,612.000,614.500,602.500,606.250,13404,14112
11/27/2007,13:20,605.500,606.500,601.750,604.250,8017,9153
11/28/2007,13:20,604.250,608.250,600.500,607.750,10033,9045
11/29/2007,13:20,607.500,610.500,603.000,603.750,7696,11445
11/30/2007,13:20,603.250,608.250,598.750,606.000,30499,30520
12/03/2007,13:20,607.750,613.250,603.000,606.750,43155,36975
12/04/2007,13:20,608.250,617.250,608.000,614.250,46263,37862
12/05/2007,13:20,614.000,616.500,611.500,614.500,29114,26578
12/06/2007,13:20,612.750,616.250,611.250,615.500,22666,18076
12/07/2007,13:20,615.750,621.250,614.750,620.750,34249,23990
12/10/2007,13:20,619.250,623.000,617.750,620.750,25890,24722
12/11/2007,13:20,619.750,628.250,618.750,627.250,40027,35025
12/12/2007,13:20,624.750,637.000,623.250,636.500,43743,31893
12/13/2007,13:20,635.250,642.000,632.000,638.750,47890,42688
12/14/2007,13:20,639.500,643.250,636.250,641.250,31133,28271
12/17/2007,13:20,645.500,646.500,634.750,642.250,38462,40546
12/18/2007,13:20,641.750,641.750,634.500,635.250,28302,28512
12/19/2007,13:20,634.250,639.750,633.750,638.000,25649,20581
12/20/2007,13:20,638.250,641.250,635.000,641.000,21811,18726
12/21/2007,13:20,640.250,651.000,639.750,646.250,35812,24956
12/24/2007,13:20,644.000,647.750,643.500,647.500,8079,6711
12/26/2007,13:20,650.000,658.250,650.000,655.250,23118,18549
12/27/2007,13:20,655.750,658.250,653.750,658.250,19680,21883
12/28/2007,13:20,657.500,660.250,655.000,655.750,16784,19336
12/31/2007,13:20,654.750,660.250,651.750,659.750,19534,17987
01/02/2008,13:20,664.000,672.750,662.250,665.500,34691,40094
01/03/2008,13:20,668.000,672.250,664.000,669.000,33911,30593
01/04/2008,13:20,669.500,672.250,662.250,670.250,34063,30464
01/07/2008,13:20,667.750,671.750,665.250,669.500,26696,26474
01/08/2008,13:20,669.750,683.250,669.500,681.500,44678,36710
01/09/2008,13:20,682.000,685.250,678.750,680.500,33645,33480
01/10/2008,13:20,679.000,681.500,674.250,678.500,41868,40412
01/11/2008,13:20,677.750,698.250,677.500,698.250,12347,1361
01/14/2008,13:20,712.750,718.250,710.000,715.500,39419,21762
01/15/2008,13:20,713.500,722.500,708.750,712.250,33040,29406
